
="",="(1)",="(2)",="(3)"
="",="Productivity growth",="Factor accumulation",="Per capita output growth"

="Gini (disp. inc.)",="-0.0438***",="0.0388",="-0.00502"
="",="(0.0121)",="(0.0378)",="(0.0391)"

="Per capita output gap (rel. USA)",="-0.196",="-0.0931",="-0.289"
="",="(0.139)",="(0.263)",="(0.240)"

="year=1968",="1.541***",="0.584",="2.125**"
="",="(0.439)",="(0.479)",="(0.641)"

="year=1975",="0.632",="1.175**",="1.806**"
="",="(0.382)",="(0.351)",="(0.539)"

="year=1982",="-0.212",="1.292**",="1.080*"
="",="(0.301)",="(0.445)",="(0.439)"

="year=1989",="0.381",="0.152",="0.533"
="",="(0.251)",="(0.368)",="(0.426)"

="year=1996",="0.243",="-0.209",="0.0342"
="",="(0.228)",="(0.280)",="(0.320)"

="year=2003",="0.0875",="-0.164",="-0.0769"
="",="(0.342)",="(0.276)",="(0.312)"

="year=2010",="0.144",="0.202",="0.346"
="",="(0.234)",="(0.213)",="(0.234)"

="year=2017",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="ARG # post1990=0",="-2.081***",="-1.329***",="-3.411***"
="",="(0.205)",="(0.300)",="(0.365)"

="ARG # post1990=1",="0.411***",="-0.702*",="-0.291"
="",="(0.115)",="(0.322)",="(0.366)"

="BRA # post1990=0",="0.552*",="-0.755",="-0.203"
="",="(0.227)",="(0.647)",="(0.698)"

="BRA # post1990=1",="-0.724***",="-0.566",="-1.290*"
="",="(0.164)",="(0.557)",="(0.609)"

="BRB # post1990=0",="-0.303",="0.345",="0.0421"
="",="(0.216)",="(0.623)",="(0.663)"

="BRB # post1990=1",="-0.614***",="-0.925",="-1.539**"
="",="(0.173)",="(0.515)",="(0.547)"

="CHL # post1990=0",="-0.803***",="-1.358*",="-2.161***"
="",="(0.174)",="(0.534)",="(0.567)"

="CHL # post1990=1",="0.145",="1.224*",="1.369*"
="",="(0.151)",="(0.492)",="(0.536)"

="COL # post1990=0",="0.0302",="-1.101",="-1.071"
="",="(0.211)",="(0.737)",="(0.752)"

="COL # post1990=1",="-0.0154",="-0.0351",="-0.0505"
="",="(0.161)",="(0.544)",="(0.598)"

="CRI # post1990=0",="-0.589**",="-0.811*",="-1.400**"
="",="(0.187)",="(0.402)",="(0.453)"

="CRI # post1990=1",="0.388**",="-0.0267",="0.362"
="",="(0.118)",="(0.325)",="(0.371)"

="DOM # post1990=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="DOM # post1990=1",="0.366**",="0.828*",="1.195**"
="",="(0.132)",="(0.392)",="(0.441)"

="ECU # post1990=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="ECU # post1990=1",="0.121",="-1.059*",="-0.938*"
="",="(0.139)",="(0.403)",="(0.454)"

="GTM # post1990=0",="-0.689**",="-3.262***",="-3.951***"
="",="(0.201)",="(0.598)",="(0.669)"

="GTM # post1990=1",="-0.0314",="-0.898*",="-0.929"
="",="(0.152)",="(0.416)",="(0.469)"

="JAM # post1990=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="JAM # post1990=1",="-0.395*",="-1.480***",="-1.874***"
="",="(0.152)",="(0.259)",="(0.288)"

="MEX # post1990=0",="-1.515***",="0.0410",="-1.474"
="",="(0.231)",="(0.742)",="(0.764)"

="MEX # post1990=1",="-0.367*",="-0.573",="-0.940"
="",="(0.145)",="(0.465)",="(0.508)"

="PER # post1990=0",="-2.543***",="-2.577**",="-5.119***"
="",="(0.209)",="(0.750)",="(0.775)"

="PER # post1990=1",="0.331*",="0.153",="0.484"
="",="(0.156)",="(0.496)",="(0.552)"

="TTO # post1990=0",="-2.684***",="-0.371",="-3.055***"
="",="(0.203)",="(0.574)",="(0.573)"

="TTO # post1990=1",="2.375***",="0.0348",="2.410***"
="",="(0.127)",="(0.332)",="(0.369)"

="URY # post1990=0",="-0.904***",="-0.641",="-1.545**"
="",="(0.168)",="(0.389)",="(0.456)"

="URY # post1990=1",="0.845***",="-0.398",="0.447"
="",="(0.104)",="(0.225)",="(0.269)"

="nonLAC # post1990=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="nonLAC # post1990=1",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="Constant",="1.605***",="0.237",="1.842"
="",="(0.402)",="(1.123)",="(1.176)"

="Observations",="359",="359",="359"

="Standard errors in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
